ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_heat_impact_wlb,heat_imp_1,heat_imp_2,heat_imp_3,heat_imp_4,heat_imp_5,ext_heat_cope,ext_heat_likely_repeat,ext_heat_affect,ext_heat_lkly_normal_business,ext_heat_lkly_stay_home,ext_heat_lkly_seek_shelter,ext_heat_lkly_social_connection,ext_heat_lkly_leave_town,ext_heat_lkly_supplies,ext_heat_lkly_follow_officials,ext_heat_lkly_comm_supports,ext_heat_indoor_restaurant,ext_heat_takeout_pickup,ext_heat_food_delivery,ext_heat_public_indoors,ext_heat_wfh,ext_heat_commute,ext_heat_car_travel,ext_heat_public_transit,ext_heat_stay_home,ext_heat_stay_family_friends,ext_heat_check_family_friends,ext_heat_volunteer_community,ext_heat_ac_equipped,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
2269,31,2,0.523775193,0,8260,0,1,0,3,0,0,1,0,0,3,5,5,4,4,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,3,3,3,1,0.789397088,-1.257335626,-0.949951206,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
2271,19,2,0.978888931,0,70586,0,1,0,1,1,0,0,0,0,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.849085224,0.243209007,-1.040977825,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2272,11,4,0.164779496,0,30064,0,1,0,2,0,1,0,0,0,2,4,2,5,5,1,1,1,3,1,1,2,2,2,4,2,2,2,2,3,4,2,4,1,1.193094598,-0.977333865,-0.259091768,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2274,15,4,1.644406168,0,46143,0,1,0,4,0,0,0,1,0,4,5,4,2,5,3,3,3,4,4,3,1,1,2,1,1,1,1,1,3,3,3,1,1,-0.673128665,-0.193791173,-0.85574394,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2281,33,4,0.719732307,0,14075,0,1,0,2,0,1,0,0,0,2,6,2,4,1,1,1,1,1,4,1,1,1,1,1,2,2,2,2,3,4,4,4,1,-1.724394746,-1.140713319,-0.431427371,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
2283,10,4,0.15711231,0,32225,0,1,0,1,1,0,0,0,0,1,4,2,4,4,3,3,3,4,4,4,3,3,1,3,1,1,2,1,2,3,3,1,1,0.359636195,-0.032554015,-0.200989122,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
2284,5,2,0.000228242,1,95823,1,0,0,2,0,1,0,0,0,2,5,3,3,4,2,2,2,4,3,3,2,2,2,4,2,2,2,2,2,4,4,4,1,-0.014990908,-0.25639538,0.411499559,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,1,0,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
2285,39,2,0.494753302,0,17602,1,0,0,4,0,0,0,1,0,4,5,4,3,4,3,3,3,4,4,3,2,3,2,3,2,2,2,2,2,3,3,3,1,-0.576219123,0.334041494,0.244141531,0,0,0,0,1,1,1,0,1,0,2,0,2,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,1,0,2,0,1,0,0,2
2286,16,4,1.011366531,0,52778,0,1,0,4,0,0,0,1,0,3,5,5,4,5,1,1,1,5,3,2,2,2,1,4,2,2,2,2,3,4,2,3,1,-0.116188647,-1.171692921,0.199815367,1,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2290,3,4,0.019003457,1,85326,0,1,0,3,0,0,1,0,0,2,5,3,5,4,1,3,1,1,5,1,2,2,2,3,2,2,2,2,3,3,3,3,1,0.506996071,0.975423682,0.417132995,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2291,39,4,0.461227565,0,18969,0,1,0,2,0,1,0,0,0,2,5,4,4,5,1,1,1,3,4,4,2,2,2,4,2,2,3,2,3,4,2,3,1,0.139786652,0.095385209,-0.196217754,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2293,42,4,0.382581805,0,29588,0,1,0,2,0,1,0,0,0,2,5,1,3,4,1,1,4,5,5,3,2,2,3,3,2,1,3,1,3,1,2,1,1,0.081019189,-0.098031092,-0.383749609,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2294,7,4,0.545867639,0,6378,0,1,0,3,0,0,1,0,0,2,4,3,4,4,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,3,1,-0.252853477,-0.89308672,0.498212076,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2295,14,4,0.350728881,0,60466,0,1,0,2,0,1,0,0,0,1,6,0,5,5,3,3,3,4,5,5,2,2,2,4,2,2,2,2,2,4,2,3,1,0.094053827,-1.191059083,-0.169059212,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,3
2296,1,4,3.999007364,0,35620,0,0,1,4,0,0,0,1,0,3,5,5,1,5,5,5,4,5,5,5,1,2,2,3,2,1,1,1,3,2,2,2,1,0.42335,-0.12901836,0.758155545,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2298,15,4,1.175605282,0,46748,0,1,0,3,0,0,1,0,0,3,4,4,4,5,1,1,1,4,1,1,2,3,2,4,2,2,2,2,3,4,3,4,1,0.704156189,0.275368434,-0.252805063,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2300,25,4,1.003975505,0,39759,0,1,0,2,0,1,0,0,0,2,4,3,4,4,2,2,2,3,5,4,2,2,2,3,2,2,2,3,2,3,2,2,1,0.961994463,0.392634109,-0.479617591,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2302,39,4,0.886028568,0,15220,0,1,0,1,1,0,0,0,0,1,5,0,5,5,1,1,1,3,3,3,2,2,2,4,2,2,2,2,2,4,2,3,1,1.136028234,0.130127697,0.794930593,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
2303,48,4,1.177571902,0,20181,0,1,0,3,0,0,1,0,0,3,3,3,3,5,1,2,2,4,5,1,2,2,2,4,2,2,2,1,2,1,3,4,1,-0.094988416,-1.147286114,-1.041573462,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,0,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,0,1
2304,7,4,0.576380546,0,6066,0,1,0,3,0,0,1,0,0,3,5,5,5,5,3,4,1,4,5,4,2,2,2,4,2,2,2,2,2,3,3,3,1,1.176593604,-0.134248993,-2.116204196,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2306,16,4,0.538058037,0,52003,0,1,0,4,0,0,0,1,0,3,4,3,5,4,2,2,1,4,4,4,1,1,2,4,2,2,2,2,3,4,2,3,1,-0.873116756,1.078240972,0.127142662,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
2307,48,4,1.052970179,0,24018,0,1,0,3,0,0,1,0,0,3,3,3,4,4,3,2,2,4,3,3,2,2,2,3,2,2,2,2,2,4,3,3,1,0.486475421,-0.193276219,-0.727842973,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2309,25,2,0.483840792,0,39046,0,1,0,2,0,1,0,0,0,1,4,4,4,5,4,4,1,5,5,5,2,2,2,1,2,3,3,1,3,1,2,1,1,0.524690822,0.050831409,-0.356289699,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2310,39,4,0.686424046,0,15824,0,1,0,2,0,1,0,0,0,2,3,2,4,4,3,4,2,4,4,4,2,2,2,3,2,2,2,3,2,3,3,2,0,0.920747889,-0.399991416,0.193941482,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2312,39,2,0.660054898,0,16028,0,0,1,3,0,0,1,0,0,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,1,-0.50153215,0.151669279,-0.449365615,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2314,26,4,1.110800641,0,64127,0,1,0,2,0,1,0,0,0,3,5,4,3,5,3,3,1,3,4,3,2,2,2,4,2,2,2,2,2,4,4,4,1,1.314296142,-0.694576338,1.239531722,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
2316,36,2,0.108538043,0,44851,0,1,0,4,0,0,0,1,0,4,4,4,2,2,1,4,5,5,5,5,3,1,1,2,1,3,3,1,3,2,2,1,1,1.078867224,0.795499971,1.124771701,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2320,33,2,0.875144313,0,11209,1,0,0,3,0,0,1,0,0,3,4,3,3,4,4,4,3,4,3,3,2,3,2,2,2,2,2,2,2,3,2,3,1,-0.648824723,0.368313213,0.245795827,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
2326,39,2,0.281407588,0,17013,0,1,0,3,0,0,1,0,0,3,3,3,2,5,3,4,3,5,5,3,2,2,2,4,2,2,1,2,2,4,3,4,1,0.39383676,-1.019886387,-0.420517892,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2328,13,4,37.27267388,0,83318,0,1,0,2,0,1,0,0,0,2,6,1,4,4,2,3,2,3,4,4,2,2,2,4,2,2,1,2,3,4,2,2,1,0.824332106,0.060816403,-0.142311245,1,0,0,1,4,0,0,0,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2329,33,4,0.422332378,0,14305,0,1,0,3,0,0,1,0,0,3,4,2,4,5,2,3,2,4,4,4,1,2,2,4,2,2,2,2,3,3,2,4,0,0.965899708,-0.169350021,0.853032216,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
2330,44,4,2.659007449,0,37367,0,0,1,5,0,0,0,0,1,4,5,5,3,5,4,3,5,5,4,5,3,2,2,2,2,2,2,2,3,4,2,2,0,0.812252522,1.157281677,1.01803825,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2333,1,2,1.415397014,0,35127,0,1,0,4,0,0,0,1,0,3,5,4,4,4,4,2,4,4,4,4,1,1,1,3,2,2,1,1,2,1,3,2,1,0.422860877,0.595901996,-0.093697522,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2338,17,2,0.50671498,0,67204,0,1,0,1,1,0,0,0,0,1,4,3,4,5,3,4,1,4,5,5,3,2,2,2,2,2,1,2,2,2,2,4,1,0.743286588,-1.319553102,-0.277316531,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2339,36,2,1.151685415,0,43512,0,1,0,1,1,0,0,0,0,1,5,0,4,4,2,2,2,3,4,3,2,2,2,4,3,1,1,1,3,1,2,4,1,0.926393811,-1.156808355,-0.831729911,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2340,34,4,0.548412023,0,27603,0,1,0,3,0,0,1,0,0,3,5,4,3,5,2,3,2,4,4,3,2,1,3,3,2,2,2,1,3,1,3,3,1,-0.362626327,-0.719623726,-0.268273326,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
2341,19,4,0.410996433,0,71301,0,1,0,1,1,0,0,0,0,3,3,4,2,4,2,2,2,3,5,3,2,2,2,4,2,2,2,2,2,4,3,4,1,0.430689685,-1.08411887,0.130234939,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2343,36,4,1.760312421,0,44710,0,1,0,2,0,1,0,0,0,3,4,3,2,4,2,2,2,3,3,2,2,2,2,3,2,2,2,2,3,4,3,4,1,-1.689425634,-0.259457892,-0.922761305,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
2344,16,4,0.684366048,0,50309,0,1,0,3,0,0,1,0,0,3,4,3,4,5,1,1,1,1,5,5,1,1,3,3,2,2,1,1,3,4,3,3,1,0.742400552,-0.98205891,1.155596532,0,0,0,1,4,1,1,0,0,0,2,0,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
2345,37,4,0.800349806,0,74107,0,1,0,2,0,1,0,0,0,1,5,1,5,5,3,1,3,3,3,3,2,2,2,4,2,2,2,2,2,4,4,4,0,0.729099144,-0.931826628,1.325317013,1,1,0,0,2,1,1,0,0,0,2,0,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
2346,32,4,0.107433837,0,87105,0,1,0,4,0,0,0,1,0,3,5,5,3,5,3,3,3,4,4,4,2,2,2,4,2,2,2,2,3,3,2,4,0,0.199166473,-1.599808432,-0.46953574,1,0,1,0,3,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,0,3
2348,3,4,0.000541926,0,85614,0,1,0,1,1,0,0,0,0,1,5,2,4,5,2,2,2,2,4,2,2,2,2,4,2,2,2,2,3,4,2,4,1,0.223044393,-0.365406195,0.30674054,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
2353,15,4,0.291071239,0,47441,0,1,0,3,0,0,1,0,0,3,5,3,2,5,2,2,2,3,4,3,1,2,1,3,3,1,2,2,3,4,2,3,1,0.151921158,-0.212654173,-0.424960114,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2354,17,4,0.374504052,0,67216,0,1,0,2,0,1,0,0,0,2,4,3,4,3,2,4,2,5,3,3,2,2,2,3,2,2,2,2,2,3,3,4,0,0.194569123,-0.067200133,-0.107015046,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
2355,44,4,0.568604762,0,37932,0,1,0,4,0,0,0,1,0,2,5,4,4,4,3,2,1,3,5,5,2,2,2,4,2,3,2,2,3,3,3,3,1,-0.209883967,-1.109770701,0.61029677,1,1,0,0,2,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2357,48,4,0.529310787,0,22044,1,0,0,3,0,0,1,0,0,3,5,4,4,5,3,3,2,5,5,5,1,3,2,4,2,2,1,2,3,4,2,2,1,1.396272154,1.331037549,-0.405685632,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,0,3
2364,50,2,0.89587888,0,26301,0,1,0,3,0,0,1,0,0,2,4,2,2,4,1,1,1,4,4,4,1,1,1,4,1,3,1,1,3,4,1,1,1,0.370789463,-0.726278773,0.134500874,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2365,15,2,1.143433428,0,46055,0,1,0,1,1,0,0,0,0,1,3,1,5,3,1,3,1,1,1,1,2,2,2,3,2,2,2,2,2,3,3,4,1,0.290098736,0.169391057,0.128730252,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,45,4,0.298221413,1,75451,0,0,1,3,0,0,1,0,0,3,5,5,5,4,2,2,2,2,4,4,2,2,2,3,2,2,2,2,2,4,4,4,1,-0.183028984,-1.29441031,-1.472339051,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2367,10,2,1.816106341,1,33069,0,1,0,4,0,0,0,1,0,3,5,5,1,5,1,1,1,5,5,4,1,3,2,1,1,2,2,2,2,3,4,1,1,0.362670828,-0.092058936,-0.750840699,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,1,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
2368,11,4,0.13905906,0,31903,0,1,0,2,0,1,0,0,0,2,4,2,3,4,2,3,3,4,4,2,1,1,3,1,1,1,1,1,3,1,2,1,0,-0.857529586,-0.511025789,0.854325207,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2369,1,4,0.741737667,0,36107,0,1,0,3,0,0,1,0,0,2,5,3,4,5,1,1,1,1,5,1,2,2,2,4,2,2,2,2,2,4,4,4,1,-0.411273925,-1.732515868,-0.101855254,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
2370,49,2,0.013068713,0,98310,0,1,0,4,0,0,0,1,0,4,5,4,3,4,3,3,5,4,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,-0.471350049,-0.994006425,-1.383354613,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,1,1,1,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,0,0,0,1,4
2373,10,4,0.270976533,0,32567,0,0,1,2,0,1,0,0,0,2,4,2,4,5,2,2,2,5,5,4,1,1,1,1,3,1,3,1,3,1,2,3,1,0.130600645,0.775871568,0.145621579,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2375,50,4,0.319234212,0,25705,0,1,0,1,1,0,0,0,0,1,3,3,4,3,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,4,4,4,1,0.211020233,-0.147695141,-2.203287842,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2377,14,4,1.374159597,0,60418,0,1,0,3,0,0,1,0,0,3,4,4,4,4,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,1,1,1,1,0.181433311,-0.441294699,-0.960072176,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,0,3
2378,49,4,3.18E-06,0,98682,0,1,0,1,1,0,0,0,0,1,3,1,5,5,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,4,4,4,1,0.014029548,-1.50140692,-1.044141641,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
2385,14,4,1.196782536,0,62413,0,0,1,2,0,1,0,0,0,2,5,4,2,5,1,1,1,4,4,2,1,3,2,4,2,2,2,2,3,4,2,2,1,-1.113503029,-0.242344425,-0.437672583,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2392,33,2,0.937086271,0,10468,1,0,0,3,0,0,1,0,0,3,4,3,3,3,3,4,2,4,4,4,2,2,2,3,2,2,2,2,3,3,3,3,1,-0.019883259,0.30713608,0.416724757,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,3
2394,48,2,1.093022168,0,22630,0,1,0,3,0,0,1,0,0,2,6,3,5,4,1,1,1,4,5,5,2,2,2,3,2,2,2,2,3,1,2,2,1,1.475735392,-0.454829645,0.433233528,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2396,16,2,0.805547345,0,50309,0,1,0,3,0,0,1,0,0,2,4,3,1,5,1,1,1,4,4,4,2,2,2,4,2,3,2,3,3,4,3,4,1,-0.318261754,-2.022151871,-0.270271747,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
2398,11,4,1.572865664,0,30324,0,1,0,3,0,0,1,0,0,3,2,2,2,2,1,1,5,1,1,2,2,2,2,4,2,2,3,2,2,3,3,2,1,0.631835663,-0.744704291,0.487656559,1,0,1,0,3,0,0,0,1,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
2401,39,4,0.083562149,0,16001,0,1,0,2,0,1,0,0,0,1,4,1,3,4,1,1,1,4,4,4,2,2,3,4,2,2,3,3,3,4,4,4,1,-1.704070353,0.685873764,0.131692564,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
