ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_powerout_impact_wlb,powerout_imp_1,powerout_imp_2,powerout_imp_3,powerout_imp_4,powerout_imp_5,ext_powerout_cope,ext_powerout_likely_repeat,ext_powerout_affect,ext_powerout_lkly_normal_business,ext_powerout_lkly_stay_home,ext_powerout_lkly_seek_shelter,ext_powerout_lkly_social_connection,ext_powerout_lkly_leave_town,ext_powerout_lkly_supplies,ext_powerout_lkly_follow_officials,ext_powerout_lkly_comm_supports,ext_powerout_eating_restaurant,ext_powerout_indoor_restaurant,ext_powerout_food_delivery,ext_powerout_takeout_pickup,ext_powerout_car_travel,ext_powerout_walk_bike_mode,ext_powerout_transit_use,ext_powerout_stay_home,ext_powerout_stay_family_friends,ext_powerout_check_family_friends,ext_powerout_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
2299,45,4,0.238673375,1,78163,0,0,1,1,1,0,0,0,0,1,5,1,5,3,1,1,1,3,3,3,2,2,2,2,2,2,2,2,3,2,3,0.375561277,-0.018371214,-0.70179419,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2302,39,4,0.886028568,0,15220,0,1,0,1,1,0,0,0,0,1,5,0,5,4,1,1,1,1,3,1,2,2,2,2,2,2,2,2,4,2,3,1.136028234,0.130127697,0.794930593,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
2304,7,4,0.576380546,0,6066,0,1,0,5,0,0,0,0,1,3,3,5,4,5,3,4,1,4,5,3,2,2,2,2,2,2,2,2,3,3,3,1.176593604,-0.134248993,-2.116204196,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2305,3,4,0.002060193,1,85201,1,0,0,3,0,0,1,0,0,4,4,3,3,3,3,1,1,2,4,2,2,1,3,1,1,3,3,3,4,1,4,-1.893227236,0.003145358,0.060807229,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
2307,48,4,1.052970179,0,24018,0,1,0,1,1,0,0,0,0,2,4,2,4,4,3,3,3,4,4,3,2,2,2,2,2,2,2,2,3,3,3,0.486475421,-0.193276219,-0.727842973,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2308,18,4,0.424077895,0,40744,0,1,0,2,0,1,0,0,0,2,3,3,4,3,4,3,2,3,3,4,1,1,1,1,3,1,1,2,2,2,2,-0.683792466,0.450026189,-1.031085676,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2311,48,4,0.200426179,0,23605,0,1,0,2,0,1,0,0,0,2,2,3,4,3,1,1,1,3,4,1,1,1,2,2,2,1,1,2,1,1,1,-0.189306517,-0.107854708,0.946964364,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
2312,39,2,0.660054898,0,16028,0,0,1,2,0,1,0,0,0,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,-0.50153215,0.151669279,-0.449365615,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2314,26,4,1.110800641,0,64127,0,1,0,2,0,1,0,0,0,3,5,3,4,5,3,3,1,3,4,3,2,2,2,2,2,2,2,2,4,4,4,1.314296142,-0.694576338,1.239531722,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
2317,49,4,0.014275027,0,98366,0,1,0,2,0,1,0,0,0,2,5,4,2,5,1,1,1,5,4,3,1,1,1,1,1,1,1,3,1,2,1,0.631467134,-0.368256351,1.383686489,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,0,3
2319,42,4,0.684629331,0,29485,0,1,0,1,1,0,0,0,0,1,1,1,4,4,1,1,1,5,5,5,1,3,2,3,2,3,3,1,4,4,4,-2.842441351,0.648191847,-2.151877227,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,1,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2320,33,2,0.875144313,0,11209,1,0,0,2,0,1,0,0,0,2,3,3,3,4,4,4,3,4,4,2,2,3,2,2,3,2,3,2,2,3,3,-0.648824723,0.368313213,0.245795827,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
2322,5,4,0.017164602,0,95356,1,0,0,2,0,1,0,0,0,2,3,3,3,3,4,3,4,4,4,4,1,1,1,1,1,1,1,3,1,2,3,-1.000939542,-0.168659986,-1.838467194,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
2323,33,4,0.878583098,0,12801,0,1,0,2,0,1,0,0,0,2,5,2,3,2,1,4,1,4,4,1,1,1,3,1,2,1,1,2,1,3,1,0.082985424,0.00368897,-1.068467795,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,1,0,3
2324,26,2,2.980495021,0,63703,0,1,0,1,1,0,0,0,0,1,3,2,3,5,3,1,1,5,5,3,2,2,2,2,2,2,2,2,3,3,3,-0.002074542,0.299322717,-0.305240382,1,1,0,0,2,0,0,0,1,0,2,0,2,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2325,45,4,0.370068592,1,75098,0,1,0,3,0,0,1,0,0,3,4,3,1,5,3,1,1,4,5,5,1,1,2,1,1,1,1,3,1,2,1,0.249908645,-0.338640578,-0.556257504,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2326,39,2,0.281407588,0,17013,0,1,0,3,0,0,1,0,0,3,3,3,3,5,4,5,4,5,5,4,1,1,2,2,1,1,2,2,1,2,4,0.39383676,-1.019886387,-0.420517892,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2327,37,4,0.43905839,0,73080,0,1,0,5,0,0,0,0,1,5,5,5,1,4,2,1,5,4,4,3,1,2,2,3,3,2,2,2,4,2,4,0.652888109,0.497507657,-1.219280102,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2332,49,2,0.246737425,0,99206,0,1,0,3,0,0,1,0,0,3,3,4,2,4,3,4,2,3,4,3,1,1,1,1,1,1,3,3,1,2,1,-0.101678761,-0.589742286,-0.059665117,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,1,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2334,24,4,0.994290483,0,55337,0,1,0,3,0,0,1,0,0,4,5,5,1,3,3,1,1,3,3,1,1,2,2,2,3,2,2,3,4,4,4,-0.345240474,-1.602252997,-1.301249872,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,1,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
2338,17,2,0.50671498,0,67204,0,1,0,1,1,0,0,0,0,2,6,2,4,4,1,4,1,2,4,4,2,3,2,2,3,2,2,2,2,2,3,0.743286588,-1.319553102,-0.277316531,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2341,19,4,0.410996433,0,71301,0,1,0,2,0,1,0,0,0,3,6,3,2,4,2,2,1,2,5,3,2,2,2,2,2,2,2,2,4,3,3,0.430689685,-1.08411887,0.130234939,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2342,33,4,1.810536821,0,10901,0,1,0,4,0,0,0,1,0,1,3,2,5,5,1,1,1,2,2,4,2,2,2,2,2,3,2,2,4,3,3,-0.794749826,0.724376873,1.110601656,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,0,2
2350,45,4,1.453612373,1,75440,0,0,1,1,1,0,0,0,0,2,5,1,4,5,1,1,1,2,5,4,2,2,2,2,2,2,2,3,3,2,4,1.667193072,-0.985825049,0.163753765,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2352,47,4,0.954085878,0,5065,0,0,1,4,0,0,0,1,0,3,4,4,1,4,3,2,3,5,5,3,1,2,2,2,2,2,2,3,1,2,2,-0.374429744,-0.606556615,-0.052689705,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,0,0,1,0,3
2355,44,4,0.568604762,0,37932,0,1,0,2,0,1,0,0,0,2,4,4,4,5,3,4,1,3,5,4,2,2,2,2,2,2,2,2,3,3,4,-0.209883967,-1.109770701,0.61029677,1,1,0,0,2,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2357,48,4,0.529310787,0,22044,1,0,0,3,0,0,1,0,0,3,5,4,5,5,3,3,2,5,5,5,1,1,1,1,2,2,2,2,4,3,3,1.396272154,1.331037549,-0.405685632,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,0,3
2358,45,2,0.564839954,0,76502,0,1,0,2,0,1,0,0,0,2,5,4,4,4,2,2,2,2,4,4,1,1,1,3,2,1,2,3,1,2,2,0.219377995,0.148761003,-0.144679413,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,0,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2359,10,4,0.048803202,1,33777,0,1,0,2,0,1,0,0,0,3,6,4,1,4,3,3,3,4,5,4,2,2,3,2,2,2,3,3,4,2,2,0.56252855,-0.818693879,-0.910776425,0,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
2360,10,4,2.415759901,0,33870,0,1,0,3,0,0,1,0,0,2,5,4,1,2,3,5,1,5,5,4,3,3,3,3,2,2,2,1,2,2,4,-0.0539311,-1.980764415,-0.989302351,0,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
2361,4,4,0.809581264,0,72450,0,1,0,5,0,0,0,0,1,2,4,3,1,5,4,1,1,4,4,3,1,1,3,1,1,1,3,3,1,2,2,0.816407195,0.423712924,-0.09942052,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2362,21,4,1.667598698,0,21032,0,1,0,3,0,0,1,0,0,3,6,2,2,5,1,1,1,2,3,3,1,1,1,1,2,1,1,2,2,3,4,0.064157154,0.079441413,0.21802031,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2365,15,2,1.143433428,0,46055,0,1,0,1,1,0,0,0,0,1,3,2,5,3,1,3,3,3,3,1,2,2,2,2,2,2,2,2,3,3,3,0.290098736,0.169391057,0.128730252,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,10,2,1.816106341,1,33069,0,1,0,5,0,0,0,0,1,3,5,5,1,5,1,1,3,5,5,4,1,1,2,2,1,1,1,2,1,3,1,0.362670828,-0.092058936,-0.750840699,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,1,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
2370,49,2,0.013068713,0,98310,0,1,0,2,0,1,0,0,0,3,4,3,3,4,3,3,3,4,4,4,1,1,1,1,2,2,2,2,2,2,2,-0.471350049,-0.994006425,-1.383354613,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,1,1,1,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,0,0,0,1,4
2372,5,2,2.868304136,0,90057,1,0,0,2,0,1,0,0,0,2,2,0,4,3,2,2,3,2,2,2,1,1,3,1,2,2,2,2,3,3,3,-0.620131034,0.905761967,-0.969906331,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,0,0,3,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
2374,10,4,0.189651798,0,32210,0,1,0,4,0,0,0,1,0,3,5,5,2,5,5,5,5,5,5,5,2,2,1,1,1,1,1,3,2,2,2,1.236825143,-0.099374798,0.693293062,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2375,50,4,0.319234212,0,25705,0,1,0,2,0,1,0,0,0,1,4,4,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,0.211020233,-0.147695141,-2.203287842,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2376,36,4,0.100876695,0,43607,0,1,0,1,1,0,0,0,0,1,5,3,4,4,2,2,2,2,4,4,1,2,2,2,2,2,2,2,4,3,4,-0.012123434,-0.944545616,-0.086692982,1,0,1,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
2379,34,4,0.335019499,0,27574,0,0,1,3,0,0,1,0,0,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2,2,2,2,3,3,3,2,-0.147777335,0.387984284,0.006456017,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2381,24,4,0.217494192,0,56303,0,1,0,2,0,1,0,0,0,1,4,2,3,5,2,3,1,3,5,2,1,1,1,1,1,1,1,3,1,2,1,0.500996797,-1.207692571,-0.065207822,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,0,2
2382,24,4,0.085038039,0,55125,0,1,0,2,0,1,0,0,0,4,1,1,5,4,5,4,3,5,3,4,2,2,2,2,2,2,2,3,4,2,4,0.291581379,0.107382249,-0.728984596,0,1,0,0,2,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
2384,14,4,1.175605282,0,61036,0,1,0,1,1,0,0,0,0,1,4,3,4,5,1,1,1,2,4,3,2,2,2,2,2,2,2,2,4,4,4,0.011144625,-0.932295314,-0.206854032,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2386,5,2,0.002406827,0,91303,1,0,0,1,1,0,0,0,0,3,1,2,3,4,4,3,3,4,5,5,1,3,1,1,3,1,1,3,1,2,2,0.361757019,-0.176901086,1.367643337,0,0,1,0,3,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,1,0,1,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
2387,6,2,0.010880454,0,80205,1,0,0,3,0,0,1,0,0,2,3,3,3,3,3,3,3,4,3,3,3,2,2,2,3,2,2,2,3,2,2,-1.646165088,0.726499077,-0.707459265,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
2390,16,2,3.853966012,0,50158,0,1,0,4,0,0,0,1,0,4,4,3,1,5,1,3,1,5,5,4,2,2,2,2,2,2,2,3,3,2,2,0.217420736,0.826453612,-0.099694734,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,3
2392,33,2,0.937086271,0,10468,1,0,0,3,0,0,1,0,0,3,2,4,4,3,4,4,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,-0.019883259,0.30713608,0.416724757,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,3
2393,39,2,0.199916194,0,16001,0,1,0,2,0,1,0,0,0,2,4,2,3,4,2,2,2,2,3,4,2,2,1,3,2,2,2,3,2,2,2,-0.18720177,-0.724867462,-1.073240913,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
2395,36,4,0.240235234,0,44035,0,1,0,2,0,1,0,0,0,1,5,5,1,4,3,4,3,4,4,4,1,1,1,1,1,3,1,3,2,2,1,-1.363834357,-0.370613662,-0.850355176,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,1,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
2396,16,2,0.805547345,0,50309,0,1,0,2,0,1,0,0,0,2,2,3,2,5,1,1,1,4,4,4,2,2,2,2,2,2,3,3,4,3,4,-0.318261754,-2.022151871,-0.270271747,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
2400,23,4,0.498264397,0,48186,0,1,0,5,0,0,0,0,1,3,5,5,2,4,1,2,1,3,5,5,3,3,2,3,3,2,2,3,4,2,4,-0.125672681,-1.305854664,-0.216721132,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,1,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2401,39,4,0.083562149,0,16001,0,1,0,3,0,0,1,0,0,1,4,3,4,4,2,1,1,4,5,3,2,2,2,2,2,3,3,3,4,4,4,-1.704070353,0.685873764,0.131692564,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
2402,48,4,1.3622384,0,22932,0,0,1,1,1,0,0,0,0,2,3,1,2,4,1,3,1,3,2,3,2,2,2,2,2,3,2,3,4,3,4,-0.325590109,-0.223926651,0.351654491,0,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2406,23,3,0.102286989,0,49829,0,1,0,5,0,0,0,0,1,5,6,3,1,5,1,1,1,5,4,3,1,1,1,1,1,1,1,2,1,1,1,-0.653695526,1.226573781,-0.430867128,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
2411,26,4,0.625169167,0,63108,1,0,0,2,0,1,0,0,0,1,5,1,4,5,1,1,1,5,5,5,1,1,1,2,2,1,1,3,4,2,1,1.303959733,0.586645348,0.954776368,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
2413,5,4,0.004998184,1,92392,0,1,0,4,0,0,0,1,0,2,3,3,3,4,3,3,3,5,5,5,2,2,2,3,1,2,2,2,1,2,3,0.72118646,-0.014636448,1.103750629,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2414,18,4,0.414928219,0,42330,0,0,1,2,0,1,0,0,0,2,6,5,5,5,3,3,1,4,3,1,2,3,2,2,2,3,2,2,3,2,3,-0.947288186,-0.28816011,-0.572566765,1,1,0,0,2,0,0,1,0,0,2,0,4,0,0,0,0,1,2,1,0,0,0,1,1,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2415,25,2,0.224580201,0,39702,0,1,0,3,0,0,1,0,0,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,-0.849085224,0.243209007,-1.040977825,1,0,0,0,1,1,1,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,0,1,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2418,38,4,0.000170568,0,97601,0,1,0,4,0,0,0,1,0,1,6,5,3,5,5,5,5,5,5,5,1,3,3,3,3,1,3,3,2,2,2,1.610887949,0.310376423,-1.07441087,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,1,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2419,11,4,0.173532241,0,31206,0,1,0,2,0,1,0,0,0,1,4,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,1,2,2,-0.85644965,0.221322266,-0.513225111,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
2421,26,4,0.210690459,0,65786,0,0,1,2,0,1,0,0,0,2,3,3,4,4,3,4,2,4,4,4,1,1,1,1,3,1,1,3,3,3,1,1.667346942,-1.563343226,-2.085931815,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2424,51,4,0.565569465,0,53177,0,1,0,1,1,0,0,0,0,1,3,3,4,3,1,3,2,1,3,3,2,2,2,2,2,2,2,2,4,3,4,-0.017842503,-0.405119793,-1.331830496,1,1,0,0,2,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,0,1
2432,23,4,0.152162818,0,49464,0,1,0,5,0,0,0,0,1,1,3,2,4,3,3,3,2,4,4,3,2,2,2,2,2,2,2,2,3,3,4,-0.262743184,-1.104973633,0.313700433,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2433,51,4,1.733662427,0,53202,1,0,0,3,0,0,1,0,0,2,1,1,3,4,3,5,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0.129144062,0.33587716,0.507729257,1,0,1,0,3,0,0,0,0,0,2,0,5,1,0,1,1,0,1,1,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
