ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_flooding_impact_wlb,flooding_imp_1,flooding_imp_2,flooding_imp_3,flooding_imp_4,flooding_imp_5,ext_flooding_cope,ext_flooding_likely_repeat,ext_flooding_affect,ext_flooding_lkly_normal_business,ext_flooding_lkly_stay_home,ext_flooding_lkly_seek_shelter,ext_flooding_lkly_social_connection,ext_flooding_lkly_leave_town,ext_flooding_lkly_supplies,ext_flooding_lkly_follow_officials,ext_flooding_lkly_comm_supports,ext_flooding_wfh,ext_flooding_car_travel,ext_flooding_walk_bike_mode,ext_flooding_transit_use,ext_flooding_stay_home,ext_flooding_stay_family_friends,ext_flooding_check_family_friends,ext_flooding_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
2478,11,4,0.21020711,0,30233,0,0,1,2,0,1,0,0,0,3,4,3,3,5,2,1,1,3,4,3,2,2,2,2,2,4,3,3,-0.520466875,-1.011566987,-0.429118979,1,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2482,33,4,1.088176798,0,12771,0,1,0,1,1,0,0,0,0,1,2,1,4,5,1,2,2,2,5,1,2,1,2,2,2,4,2,4,0.204938288,-0.56946707,0.342277685,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,3,0,1,0,0,2
2484,45,4,0.55600604,1,77084,0,1,0,2,0,1,0,0,0,2,5,5,1,5,3,1,2,4,5,3,2,1,2,2,2,4,4,4,-0.251974678,-0.367384617,-0.892124938,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2493,10,2,1.033228439,0,34771,0,1,0,2,0,1,0,0,0,1,5,1,5,5,1,1,1,4,5,5,2,1,1,2,2,3,3,4,-2.178842047,-1.52459017,-0.75243113,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2499,33,4,2.953812744,0,10598,0,1,0,4,0,0,0,1,0,3,4,3,4,4,2,2,2,4,3,3,2,2,2,2,2,4,3,4,-0.688232251,1.105051096,-0.051625876,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
2503,24,1,0.142889313,0,55428,0,1,0,3,0,0,1,0,0,3,4,4,4,4,4,4,4,4,5,4,3,2,2,2,2,3,3,3,0.052945041,0.484204393,0.501363186,0,1,0,0,2,1,1,0,1,0,2,0,2,1,0,1,0,1,2,1,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
2505,11,2,1.954582963,0,30035,0,1,0,2,0,1,0,0,0,2,3,3,4,5,2,2,1,4,5,4,2,1,2,2,2,4,3,4,0.389329691,0.08249905,0.354971661,0,0,0,1,4,0,1,1,0,0,1,1,1,0,1,2,1,0,1,0,1,0,0,0,1,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
2519,18,3,0.314859852,0,40511,0,1,0,3,0,0,1,0,0,1,6,3,5,5,1,1,1,5,5,1,2,2,1,2,2,4,2,4,-1.425428406,-1.64891953,1.073143028,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
2526,33,2,1.083471581,0,10022,1,0,0,2,0,1,0,0,0,1,3,2,3,4,3,3,3,4,3,3,3,2,2,2,3,2,2,2,0.215381682,0.165592721,-0.149219686,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
2545,10,4,1.756224867,0,34293,0,1,0,3,0,0,1,0,0,2,5,4,3,4,1,4,5,4,4,2,2,1,2,2,3,3,3,1,0.412485307,0.563772819,-0.046557183,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
2546,19,4,0.304972504,0,70130,1,0,0,5,0,0,0,0,1,5,6,5,1,5,5,3,3,5,5,5,2,2,2,2,2,4,3,4,0.765646038,-1.370694426,0.86973972,1,0,0,1,4,1,1,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
2549,23,4,0.507134403,0,48506,0,1,0,1,1,0,0,0,0,2,3,1,3,5,1,4,3,4,5,3,2,1,2,2,2,3,2,4,-0.181951919,-0.194247254,-0.694291854,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
2554,36,4,0.643811275,0,44314,0,1,0,1,1,0,0,0,0,1,1,0,4,4,2,2,2,4,4,4,2,2,2,2,2,4,3,3,0.808547411,-1.247942606,-0.630607482,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
2556,18,2,1.717681914,0,40258,0,1,0,3,0,0,1,0,0,3,4,3,4,4,3,3,3,4,4,3,2,1,1,1,2,3,3,2,0.113024067,-0.491333952,-0.242189721,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,1,0,1,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
2559,15,2,0.345543173,0,46131,0,1,0,3,0,0,1,0,0,2,3,3,2,4,4,3,4,4,5,4,2,2,2,2,3,3,4,3,0.412355585,-0.617132275,0.019324912,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,1,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2564,26,2,1.977334311,0,65020,0,1,0,3,0,0,1,0,0,3,3,4,3,2,3,2,2,2,3,2,1,3,2,2,2,2,1,2,1.156347052,-0.527805128,-1.753803138,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2565,39,4,1.848952642,0,18603,0,1,0,5,0,0,0,0,1,2,3,3,2,3,2,3,2,5,5,3,2,2,2,2,2,1,3,3,-0.462212507,-0.253467048,-0.335316166,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2578,5,2,0.311036484,0,93292,0,1,0,4,0,0,0,1,0,2,4,4,3,3,3,3,3,4,3,4,2,3,3,3,3,3,2,2,1.195616938,-0.763455459,-0.05671764,1,0,1,0,3,0,0,1,0,0,1,1,1,1,0,1,0,0,3,0,0,0,1,0,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
2579,42,4,1.710192631,0,29657,0,1,0,5,0,0,0,0,1,2,1,3,2,4,2,5,5,5,5,5,2,1,2,2,3,4,2,2,1.398920926,1.043777759,0.617202128,1,0,1,0,3,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2580,51,4,0.694138897,0,53203,1,0,0,1,1,0,0,0,0,1,3,2,3,3,3,3,3,4,4,4,2,2,3,3,3,4,2,3,-0.192870794,-0.963731525,-0.971190142,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
2582,36,4,0.549698003,0,45887,0,0,1,1,1,0,0,0,0,2,2,1,4,4,2,1,2,2,4,2,2,1,1,2,3,3,3,4,0.041047871,-1.034451084,0.638839624,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2584,11,2,0.401645102,0,31415,0,1,0,3,0,0,1,0,0,4,3,5,3,2,3,2,2,3,2,3,1,2,3,3,2,2,2,3,-1.250625477,-0.398926107,-0.636458996,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,1,0,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
2585,24,4,1.510801203,0,56449,0,0,1,1,1,0,0,0,0,1,4,0,5,5,1,1,1,2,3,3,1,2,2,1,2,1,3,3,-0.593116287,-0.187345447,0.002231341,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2594,10,2,31.41642774,0,34652,0,1,0,3,0,0,1,0,0,3,5,3,4,2,2,3,2,4,4,3,2,1,2,2,2,2,2,3,-0.730712054,-0.084768034,1.300093643,0,0,0,1,4,0,0,1,1,0,2,0,2,0,0,3,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
2596,2,4,0.002683384,0,99501,1,0,0,3,0,0,1,0,0,2,1,0,3,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,0.343094413,-0.387562597,0.040424737,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
2605,22,2,1.245167986,0,2131,1,0,0,3,0,0,1,0,0,3,4,3,4,3,4,4,3,4,4,4,3,3,3,3,3,2,2,2,0.252678716,0.401392701,-0.48237736,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,1,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
2607,42,4,0.06501985,0,29201,0,1,0,1,1,0,0,0,0,1,5,3,4,4,1,1,1,3,5,5,2,2,2,2,2,4,3,3,1.411340638,0.805491879,1.00854944,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
2610,14,4,0.826535989,0,60404,0,1,0,2,0,1,0,0,0,2,2,4,1,5,4,4,5,4,4,3,2,1,2,1,3,1,2,4,-0.362557132,0.211560954,-0.113652677,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2624,5,4,0.004103103,0,95351,1,0,0,1,1,0,0,0,0,1,2,1,4,4,2,2,2,2,4,3,2,2,2,2,2,3,3,3,0.381090124,-0.402926515,0.320512164,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
2625,20,4,0.58155847,0,4937,0,0,0,1,1,0,0,0,0,1,3,1,4,4,1,3,3,4,5,3,2,2,2,2,2,3,3,4,-0.153085342,-0.056106275,-2.372431187,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,36,4,0.704168733,0,44270,0,1,0,2,0,1,0,0,0,1,4,1,3,3,3,3,4,4,4,3,2,2,2,2,2,3,3,3,0.83078407,-0.603561313,-0.562939457,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2636,17,1,1.893681302,0,66106,0,1,0,5,0,0,0,0,1,1,5,5,4,3,4,5,5,5,5,5,3,2,1,3,3,1,1,1,0.254829297,0.538768445,-0.372421152,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
2638,5,4,9.28E-06,0,90024,1,0,0,2,0,1,0,0,0,3,6,2,3,5,3,2,2,5,5,4,2,2,2,2,2,4,3,4,-0.913530386,0.294287451,-0.150258626,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,1,0,1,0,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
2642,16,4,0.155410744,0,52404,0,1,0,4,0,0,0,1,0,2,3,3,3,3,4,4,3,4,4,3,2,2,1,2,2,4,2,4,-0.151793994,0.086622337,0.362147812,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
2644,10,4,0.204193695,1,33407,1,0,0,2,0,1,0,0,0,2,5,0,5,5,1,1,1,5,5,1,1,3,3,2,1,3,3,4,0.713364281,-1.744596667,-0.810912348,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0,1,4
2645,11,2,4.275176808,0,30068,0,1,0,4,0,0,0,1,0,3,5,5,1,4,2,4,1,5,5,4,3,2,1,1,3,3,2,2,1.24535325,0.99872022,0.747383365,0,0,1,1,4,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2649,37,4,3.060520254,0,74339,0,1,0,1,1,0,0,0,0,1,1,0,3,4,1,1,2,3,4,3,2,2,2,2,2,3,3,3,0.21755363,-0.625891608,0.381696572,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
2652,10,4,1.002477659,0,34667,0,1,0,3,0,0,1,0,0,1,1,0,5,4,1,2,2,4,4,2,2,1,2,2,3,3,2,4,1.284999884,0.297099029,0.084788915,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
2657,45,4,4.038647897,1,75043,0,1,0,3,0,0,1,0,0,2,3,0,4,3,1,1,1,3,3,3,2,2,2,2,3,4,3,4,-1.397379292,-0.63473569,0.019803157,0,0,0,1,4,0,0,0,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
2661,5,4,6.47E-08,1,95828,0,1,0,1,1,0,0,0,0,1,3,0,5,5,1,1,1,1,1,1,2,2,2,2,2,4,4,4,-0.13988952,-0.557882529,-2.523875515,0,1,0,0,2,0,0,0,0,1,2,0,3,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
2664,1,2,1.076644928,0,36116,0,1,0,2,0,1,0,0,0,3,4,3,4,5,2,3,4,5,5,1,2,2,2,2,3,4,3,4,-1.946552564,-1.334352585,-1.191565772,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,1,0,0,1,0,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
2667,10,4,0.975769204,1,32732,0,0,1,5,0,0,0,0,1,5,5,5,1,2,5,2,1,5,5,5,2,3,2,2,3,4,2,4,-0.264580853,-0.1689553,-2.082519385,1,0,0,1,4,1,1,1,0,0,2,0,4,0,0,0,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2670,24,4,1.390289195,0,55803,0,1,0,3,0,0,1,0,0,2,2,2,4,4,2,2,1,3,4,4,2,3,3,2,2,3,2,2,-0.233786801,1.111232596,0.024468553,1,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
2675,34,2,1.013867989,0,28610,0,1,0,2,0,1,0,0,0,1,4,3,5,3,1,3,4,5,4,4,2,2,2,2,2,4,3,3,0.114060061,-0.187823894,0.517840262,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2684,21,4,0.309878109,0,21727,0,1,0,2,0,1,0,0,0,2,3,1,4,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,0.139709117,0.157124583,-0.194654894,1,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
2690,31,4,7.570323051,0,7016,1,0,0,2,0,1,0,0,0,2,1,1,4,4,1,4,2,3,5,4,2,2,2,2,2,2,2,3,0.802558333,-0.068978547,-0.850800286,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,0,3
2696,50,4,0.641134215,0,24868,0,0,1,5,0,0,0,0,1,2,6,0,1,5,1,1,1,5,5,1,2,1,2,2,3,1,2,1,-0.031095215,0.943658752,0.579777596,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2697,20,4,1.058520528,0,4956,0,0,1,4,0,0,0,1,0,3,6,4,1,5,1,1,1,5,4,4,2,1,2,2,3,4,2,3,-1.283263551,0.242840794,1.783333734,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2712,5,2,0.170332841,0,90029,1,0,0,1,1,0,0,0,0,1,1,2,1,4,4,4,4,5,5,5,3,1,1,1,3,2,2,2,0.306586584,0.782926533,0.377665852,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
2720,26,4,0.923346996,0,63051,0,1,0,2,0,1,0,0,0,2,4,3,2,5,2,4,2,5,4,4,3,1,3,1,3,1,1,1,-0.574016373,-0.109043117,0.442131985,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2725,21,4,4.455732879,0,21215,1,0,0,4,0,0,0,1,0,1,5,2,4,5,2,2,1,2,5,2,2,3,2,1,3,3,2,3,-0.700331605,-0.438663499,0.825721923,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
2738,34,4,0.358961366,0,28805,0,1,0,2,0,1,0,0,0,2,6,3,3,3,4,3,4,4,5,5,2,2,2,2,2,4,4,4,0.712304917,-0.390575215,-0.5237504,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
2739,25,4,0.261200306,0,39520,0,0,1,3,0,0,1,0,0,4,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,4,2,2,-0.562750137,0.020151084,-1.163920946,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,0,1,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2740,29,2,0.362119942,1,89101,1,0,0,5,0,0,0,0,1,4,3,3,2,4,5,4,5,5,5,5,3,1,1,3,3,2,1,2,0.363222649,0.893961366,-0.409688442,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,1,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
2742,45,4,1.730578443,1,77074,1,0,0,3,0,0,1,0,0,4,4,3,4,4,2,4,4,3,4,4,2,2,2,2,3,2,2,4,0.381474453,-0.604066876,-2.918061418,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
2753,18,4,0.424654029,0,40146,0,0,1,1,1,0,0,0,0,2,2,1,3,4,3,3,3,4,4,4,2,2,2,2,3,4,2,2,0.476126565,-0.944041093,-0.089079318,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2754,35,4,0.221043744,0,58504,0,1,0,1,1,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,4,-0.248400859,-1.562423695,-2.418578653,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,1,-9,0,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
2757,29,4,0.00022384,1,89052,0,1,0,2,0,1,0,0,0,3,4,2,3,5,1,4,1,4,5,4,1,1,1,2,3,3,3,3,1.160827789,-0.393778914,-0.058809634,1,0,1,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
2759,18,4,2.525935053,0,42431,0,1,0,1,1,0,0,0,0,1,4,1,2,3,1,1,1,3,3,3,2,2,3,1,1,1,3,3,0.075619179,0.037006328,0.265976087,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2767,27,4,0.600530113,0,59044,0,1,0,1,1,0,0,0,0,1,1,1,3,2,3,4,4,3,2,3,1,1,3,2,2,4,3,4,-0.930275191,-0.336138835,-1.098208104,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
2770,7,4,0.313147541,0,6798,0,1,0,3,0,0,1,0,0,2,2,1,4,4,4,4,3,4,4,4,2,2,2,2,2,3,3,3,0.472373828,1.203684001,0.410342657,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2772,35,4,0.347694444,0,58330,0,0,1,4,0,0,0,1,0,2,1,1,2,4,2,4,3,4,5,5,2,1,1,1,2,3,2,2,1.301473536,-0.366359329,0.367775848,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2781,39,4,0.298655486,0,15005,0,1,0,1,1,0,0,0,0,1,1,0,5,5,3,3,1,4,4,3,2,2,2,2,2,4,2,3,-0.097748744,-1.466970624,-0.622227357,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
2786,45,4,1.0899846,1,78015,0,1,0,2,0,1,0,0,0,2,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,-0.824704189,-0.267667975,-0.807983038,1,1,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
2787,10,2,0.345190436,1,33782,0,1,0,2,0,1,0,0,0,3,4,3,2,4,2,3,5,4,5,5,2,1,3,3,2,3,2,2,0.276812521,0.112996895,0.158204503,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,1,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
2797,10,2,2.832634007,0,33909,0,1,0,2,0,1,0,0,0,2,5,1,2,4,3,4,2,5,5,4,3,2,1,2,2,3,2,3,0.939690576,-0.807800776,0.133020098,0,0,1,1,4,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,1,0,-9,0,1,0,0,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
