ResponseId,zip_code,state,att_travel_satisfaction,att_weather_concern,att_weather_influence,att_shop_instore,att_mixed_use_neighborhood,att_tech_ability,att_environment_friendly,att_transit_proximity,att_tech_learning_frustration,att_spacious_home,att_physical_activity,att_group_energy,att_social_drain,att_public_social,att_nearby_support,att_community_support,att_community_participation,att_communication_channels,att_safety_knowledge,att_adaptability,att_test,att_authority_confidence,att_guideline_compliance,att_personal_resilience,att_financial_resilience,avail_comm_resources,avail_alert_systems,avail_cooling_warming_centers,avail_informal_centers,avail_emergency_shelters,avail_emergency_medical,avail_transport_assist,avail_evac_assist,avail_food_water,avail_charging_stations,life_satisfaction_now_group,life_satisfaction_now,life_satisfaction_duringcovid,social_connect_strength,healthcare_quality,financial_secure,provide_care,exp_ext_heat,exp_ext_cold,exp_maj_flooding,exp_maj_earthquake,exp_hurr_tor,exp_wildfire,exp_power_outage,exp_pandemic,ext_heat_impact_wlb,ext_heat_cope,ext_heat_likely_repeat,ext_heat_affect,ext_heat_lkly_normal_business,ext_heat_lkly_stay_home,ext_heat_lkly_seek_shelter,ext_heat_lkly_social_connection,ext_heat_lkly_leave_town,ext_heat_lkly_supplies,ext_heat_lkly_follow_officials,ext_heat_lkly_comm_supports,ext_heat_cope_comments,ext_heat_indoor_restaurant,ext_heat_takeout_pickup,ext_heat_food_delivery,ext_heat_public_indoors,ext_heat_wfh,ext_heat_commute,ext_heat_car_travel,ext_heat_public_transit,ext_heat_stay_home,ext_heat_stay_family_friends,ext_heat_check_family_friends,ext_heat_volunteer_community,ext_heat_ac_equipped,ext_cold_impact_wlb,ext_cold_cope,ext_cold_likely_repeat,ext_cold_affect,ext_cold_lkly_normal_business,ext_cold_lkly_stay_home,ext_cold_lkly_seek_shelter,ext_cold_lkly_social_connection,ext_cold_lkly_leave_town,ext_cold_lkly_supplies,ext_cold_lkly_follow_officials,ext_cold_lkly_comm_supports,ext_cold_cope_comments,ext_cold_indoor_restaurant,ext_cold_takeout_pickup,ext_cold_food_delivery,ext_cold_public_indoors,ext_cold_wfh,ext_cold_commute,ext_cold_car_travel,ext_cold_transit_use,ext_cold_stay_home,ext_cold_stay_family_friends,ext_cold_check_family_friends,ext_cold_volunteer_community,ext_flooding_impact_wlb,ext_flooding_cope,ext_flooding_likely_repeat,ext_flooding_affect,ext_flooding_lkly_normal_business,ext_flooding_lkly_stay_home,ext_flooding_lkly_seek_shelter,ext_flooding_lkly_social_connection,ext_flooding_lkly_leave_town,ext_flooding_lkly_supplies,ext_flooding_lkly_follow_officials,ext_flooding_lkly_comm_supports,ext_flooding_cope_comments,ext_flooding_wfh,ext_flooding_car_travel,ext_flooding_walk_bike_mode,ext_flooding_transit_use,ext_flooding_stay_home,ext_flooding_stay_family_friends,ext_flooding_check_family_friends,ext_flooding_volunteer_community,ext_earthquake_impact_wlb,ext_earthquake_cope,ext_earthquake_likely_repeat,ext_earthquake_affect,ext_earthquake_lkly_normal_business,ext_earthquake_lkly_stay_home,ext_earthquake_lkly_seek_shelter,ext_earthquake_lkly_social_connection,ext_earthquake_lkly_leave_town,ext_earthquake_lkly_supplies,ext_earthquake_lkly_follow_officials,ext_earthquake_lkly_comm_supports,ext_earthquake_cope_comments,ext_earthquake_wfh,ext_earthquake_car_travel,ext_earthquake_walk_bike_mode,ext_earthquake_transit_use,ext_earthquake_stay_home,ext_earthquake_stay_family_friends,ext_earthquake_check_family_friends,ext_earthquake_volunteer_community,ext_powerout_impact_wlb,ext_powerout_cope,ext_powerout_likely_repeat,ext_powerout_affect,ext_powerout_lkly_normal_business,ext_powerout_lkly_stay_home,ext_powerout_lkly_seek_shelter,ext_powerout_lkly_social_connection,ext_powerout_lkly_leave_town,ext_powerout_lkly_supplies,ext_powerout_lkly_follow_officials,ext_powerout_lkly_comm_supports,ext_powerout_cope_comments,ext_powerout_eating_restaurant,ext_powerout_indoor_restaurant,ext_powerout_food_delivery,ext_powerout_takeout_pickup,ext_powerout_car_travel,ext_powerout_walk_bike_mode,ext_powerout_transit_use,ext_powerout_stay_home,ext_powerout_stay_family_friends,ext_powerout_check_family_friends,ext_powerout_volunteer_community,employment_status,freq_work,freq_school,freq_wfh,work_dist,school_dist,work_mode_choice,nonwork_mode_choice,school_mode_choice_student,nonwork_mode_choice_student,work_mode_choice_student_worker,school_mode_choice_student_worker,nonwork_mode_choice_student_worker,nonwork_mode_choice_nonemp,online_shopping_freq,meal_prep_freq,groc_deliver_freq,service_deliver_freq,eng_walking,eng_running,eng_biking,eng_public_parks,eng_visit_playground,eng_farmers_market,eng_outdoor_event,eng_civic_activity,eng_people_watching,imp_travel_dist,imp_location,imp_dist_from_community,imp_cost,imp_activity_type,imp_park_avail,imp_public_transit_access,imp_test,imp_location_safety,imp_family_friends_join,imp_weather,imp_disability_access,tm_out_of_house,tm_fresh_air,tm_socialize,tm_social_visibility,tm_sense_of_belonging,tm_meet_friends_family,tm_activities_enjoy,travel_motivation_other,conc_personal_safety,conc_traffic_safety,conc_public_space_maintenance,conc_disability_access,conc_suff_info,conc_overcrowding,conc_connectivity,conc_noise,conc_pollution,conc_weather_protection,conc_social_comfort,rank_indoor_dine,rank_outdoor_dine,rank_pickup_food,rank_food_delivery,covid_freq_indoor_dine,covid_freq_outdoor_dine,covid_freq_pickup,covid_freq_delivery,covid_freq_cook,covid_freq_take_food_out,covid_rest_buss_hours,covid_rest_buss_out,covid_rest_menu_reduc,covid_rest_deliver_offer,covid_rest_outdoor_offer,ta_bus,ta_light_rail,ta_intercity_rail,ta_ferry,ta_none,transit_avail_other,transit_freq,tmu_bus,tmu_light_rail,tmu_intercity_rail,tmu_ferry,transit_mode_use_other,pre_covid_transit_use,covid_transit_use,pctr_less_reliable,pctr_health_concerns,pctr_changed_job,pctr_wfh,pctr_moved,pctr_transit_cost,pctr_financial_change,pctr_acquire_vehicle,pctr_lifestyle_change,post_covid_transit_reduce_other,pcti_improve_reliabiity,pcti_decreased_healthy_concerns,pcti_new_job,pcti_change_work_location,pcti_return_office,pcti_moved,pcti_transit_less_cost,pcti_financial_changes,pcti_no_personal_vehicle,pcti_lifestyle_changes,post_covid_transit_increase_other,transit_trip_purpose,transit_trip_purpose_other,transit_alternative,transit_alternative_other,license,work_environment,hh_unit,hh_unit_other,hh_tenure,hh_tenure_other,hh_under_5,hh_5_11,hh_12_17,hh_18_34,hh_35_54,hh_55_64,hh_over_65,hh_license,hh_veh,year_born,gender,hispanic,race_indian_native,race_asian,race_black,race_native_pacific,race_white,race_prefer_not_to_answer,race_other,educ,travel_disability,hh_income,comments,County,Age_group,hh_size,region
3342,17502,39,4,2,4,4,3,4,3,3,2,4,4,4,2,4,4,5,3,4,4,4,4,3,5,4,4,1,1,2,1,1,1,1,2,2,2,3,9,2,2,5,2,1,4,2,2,2,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,4,4,2,3,2,3,3,3,Build a fire ,4,4,4,4,4,4,3,4,3,4,2,2,4,2,2,1,3,4,2,2,2,3,4,4,"Make everything is up off the basement floor, @nd make sure m6 sump pump is wo4king properly before hand ",4,1,4,4,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,2,1,1,1,4,1,1,1,1,1,1,1,1,3,4,2,5,3,2,1,2,3,3,3,1,1,1,0,0,0,0,1,,4,2,2,2,2,4,1,2,3,3,3,1,2,3,4,1,4,4,4,2,4,2,4,4,3,4,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,1,,2,,0,0,0,0,0,0,2,2,1,1946,1,2,0,0,0,0,1,0,,2,1,3,,,55+,2,2
3343,43235,36,4,3,5,4,4,3,4,3,4,4,4,3,4,3,5,5,3,4,4,4,4,5,4,4,2,3,3,1,3,3,3,3,2,2,2,2,8,2,3,4,4,1,3,3,1,1,1,1,4,3,1,2,5,3,4,4,3,3,2,5,5,4,NO,2,4,4,4,4,4,2,4,2,2,2,3,1,2,3,5,4,2,5,3,2,2,5,5,4,NO,1,1,1,1,1,1,1,4,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,2,1,1,1,4,1,1,2,1,3,3,4,3,4,4,4,5,5,5,1,2,5,5,5,3,0,0,1,0,0,1,0,,1,2,1,2,3,3,2,2,2,2,3,1,2,3,4,1,1,1,1,3,3,2,2,3,3,2,1,0,0,0,0,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,1,,2,,0,0,0,0,0,0,1,1,1,1949,2,2,0,0,0,0,1,0,,7,1,4,NO,,55+,1,3
3344,29164,42,4,3,4,3,2,4,3,3,2,4,4,2,4,3,4,4,3,4,4,4,4,3,3,4,3,1,4,3,3,3,3,3,3,1,1,2,8,2,3,5,3,2,4,3,4,1,4,1,4,3,2,1,5,2,4,4,2,2,1,2,4,3,"reduce physical activity, seek shade, try to stay inside with fans or a/c",4,3,3,4,4,4,3,4,3,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,4,2,2,2,4,4,3,just wait it out. not much you can do but seek higher ground.,2,1,1,1,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,5,1,1,2,1,1,1,1,1,2,1,1,1,4,4,1,4,4,4,1,2,4,3,4,4,1,1,1,0,0,0,0,,3,3,3,3,2,4,1,2,2,2,2,1,2,3,4,2,2,2,4,2,2,2,3,3,3,3,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,4,,2,,0,0,2,0,0,2,0,2,2,1961,1,2,0,0,0,0,1,0,,2,1,2,it's a pretty small town so I think we do well in lousy situations or events,,55+,4,5
3345,16743,39,4,4,4,4,4,5,3,3,1,2,4,1,5,4,1,4,1,1,3,4,4,1,4,4,1,2,3,2,2,2,2,2,2,2,2,1,3,3,5,3,5,1,2,3,2,1,1,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,5,5,1,1,1,4,4,1,Just bear with the burden until the event passes ,4,1,1,1,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,2,3,5,3,4,4,1,3,1,4,4,1,Just bear the burden until the event passes,1,1,1,1,2,3,3,3,1,3,3,4,,,,,,,,,,,,,11,2,1,1,1,5,1,1,1,2,2,1,1,4,5,5,3,5,5,1,5,2,2,2,5,5,1,1,1,0,0,0,0,,1,1,1,4,2,1,3,1,2,4,4,2,3,4,1,1,1,1,2,3,4,3,2,4,2,2,1,0,0,0,0,,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,2,,9,,2,,3,,1,,0,0,0,0,0,0,1,0,0,1958,1,2,0,0,0,0,1,0,,2,3,2,,,55+,1,2
3346,63043,26,5,5,5,4,5,5,5,5,5,4,5,5,2,3,5,5,5,5,5,4,4,5,5,5,5,2,2,2,2,2,2,2,2,2,2,3,9,3,2,4,2,2,3,3,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,4,5,5,5,5,5,4,4,4,None ,3,3,3,3,4,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,5,5,4,4,5,4,4,5,None ,3,3,3,3,3,3,3,3,3,3,3,2,7,,6,1,,1,1,,,,,,,4,6,5,2,4,1,1,3,4,3,3,1,3,5,5,5,5,5,5,5,2,5,5,5,5,0,0,1,0,1,0,0,,5,5,5,5,5,5,5,5,5,5,5,4,1,2,3,2,2,2,2,2,2,4,2,3,3,3,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,,2,,0,2,0,1,0,0,0,1,1,1990,1,2,0,0,0,0,1,0,,4,1,11,None ,,18-34,3,4
3347,14425,33,3,4,4,2,4,3,4,2,4,3,4,3,4,4,4,4,2,4,4,4,4,4,4,4,1,4,4,3,1,3,3,4,1,1,1,1,5,1,4,4,5,1,3,3,1,1,2,1,2,2,2,2,3,4,2,4,1,3,1,4,2,3,just stay mobile to not raise my body temp,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,3,5,2,2,2,4,4,4,make sure all are safe,4,4,4,4,4,1,1,2,4,2,2,4,,,,,,,,,,,,,3,2,3,3,1,4,1,1,1,1,3,1,1,3,4,4,4,4,4,4,4,2,4,4,4,4,1,1,0,0,1,0,0,,5,5,3,4,3,4,4,4,4,4,4,3,4,1,2,1,1,2,1,2,1,1,2,1,1,1,0,0,0,0,1,,5,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,4,,3,no rent,0,0,0,1,2,0,1,3,1,1954,2,2,0,0,0,0,1,0,,2,3,2,"enjoyed, thank you",,55+,4,2
3348,77703,45,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,1,1,3,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,0,,3,3,3,3,4,2,3,3,4,4,3,1,2,4,3,2,3,2,2,2,2,4,4,4,4,4,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,1,,2,,0,0,0,0,0,1,0,1,1,1969,2,2,0,0,1,0,0,0,,2,1,5,I don’t know ,,55+,1,7
3349,13827,33,4,4,2,3,4,4,4,2,4,4,4,3,4,3,4,4,4,4,5,4,4,3,2,5,3,3,4,3,3,3,4,2,2,3,3,2,7,3,3,4,4,2,3,3,4,1,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,3,3,1,2,4,5,4,4,Help others ,2,1,2,4,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,3,3,5,4,2,3,1,4,1,5,4,3,more battery vanks,2,1,4,2,2,2,4,1,2,2,2,2,0,,5,620,,12,1,,,,,,,4,1,1,1,4,2,1,2,1,1,2,2,2,2,3,4,4,2,3,1,2,3,4,4,2,1,0,1,0,0,1,0,,2,2,4,2,4,4,3,3,2,3,4,1,3,2,4,1,3,3,4,3,1,3,2,2,3,3,1,0,0,0,0,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,,2,,0,1,0,0,2,0,0,2,2,1981,2,2,0,0,0,0,1,0,,6,1,7,,,35-54,3,2
3350,62946,14,4,1,1,1,1,5,3,3,2,2,1,1,5,1,5,4,1,3,3,4,4,1,1,3,1,4,3,3,3,3,2,4,1,1,1,1,0,5,5,5,5,1,5,5,3,1,2,1,3,2,3,2,4,5,2,5,1,1,1,3,1,1,no,4,3,4,4,4,4,3,4,2,4,2,4,1,2,3,4,5,3,5,1,1,1,4,3,3,no,4,1,4,4,2,4,3,4,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,7,5,,1,1,,,,,,,3,1,3,1,4,1,1,1,1,1,1,1,1,3,3,3,3,5,1,1,2,4,4,5,5,0,0,0,0,0,1,0,,1,1,1,1,5,5,1,1,1,5,5,4,3,2,1,1,1,1,1,3,1,3,3,4,4,4,1,0,0,0,0,,5,0,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,3,,1,,0,0,0,0,1,0,0,1,1,1975,2,2,0,0,0,0,1,0,,6,1,3,no,,35-54,1,3
3351,33875,10,4,5,5,2,1,5,5,2,5,2,5,1,5,3,2,3,1,4,5,4,4,4,5,5,1,4,3,2,2,2,3,1,1,2,1,1,1,4,3,0,3,2,4,1,1,1,5,1,5,2,4,3,4,2,3,4,2,3,1,5,5,4,"Have all the necessary essentials, such as water and ice, to be able to cope when there is a power outage.",4,3,4,4,4,3,4,3,3,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,5,3,5,3,2,3,5,4,4,find where the resources are through emergency management from the city,4,4,4,3,3,2,4,2,4,4,4,4,,,,,,,,,,,,,11,2,1,1,1,5,1,2,1,1,1,1,1,1,4,5,3,5,3,3,4,2,4,3,3,5,1,1,0,0,0,0,1,,2,3,3,5,3,3,5,2,2,3,2,1,2,4,3,4,4,2,4,3,4,1,3,2,4,4,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,2,,1,,2,,0,0,0,0,1,1,1,2,2,1963,2,1,0,0,0,0,1,0,,2,1,4,Have a location that is solar powered to be used for emergency situations after a hurricane,,55+,3,5
3352,28714,34,2,2,4,2,4,4,3,1,4,2,4,1,5,2,4,4,1,4,4,4,4,2,4,4,4,4,4,3,3,3,3,1,1,4,4,1,5,1,4,5,2,1,1,4,5,2,5,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,5,3,4,4,5,5,5,Have alternative heat sources,1,3,1,1,4,4,3,4,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,2,4,3,3,3,4,5,5,No,4,3,4,4,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,4,3,3,1,5,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,2,4,4,4,3,1,0,1,0,0,1,0,,1,1,4,3,1,5,1,4,2,3,5,4,2,1,3,1,1,3,3,2,4,3,2,2,3,2,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,1,,2,,0,0,0,0,1,2,0,3,1,1962,2,2,0,0,0,0,1,0,,5,4,5,,,55+,3,5
3353,31768,11,3,4,5,2,3,4,3,3,4,4,2,2,4,2,4,2,2,2,4,2,4,4,4,2,1,3,4,2,2,3,3,1,3,3,1,1,6,3,5,0,4,2,3,3,5,1,5,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,4,4,5,2,3,1,4,4,2,No,3,3,4,4,3,4,1,4,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,2,1,4,2,4,2,4,4,2,No,4,3,4,2,2,4,4,2,4,2,4,4,,,,,,,,,,,,,3,3,4,1,2,2,1,1,1,1,1,1,1,2,3,3,3,3,1,3,1,2,3,3,3,3,1,0,1,0,0,1,0,,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,4,3,4,3,4,2,2,1,2,1,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,4,,2,,0,2,0,0,1,1,1,3,1,1963,2,2,0,0,0,0,1,0,,2,3,2,No,,55+,4,5
3354,12477,33,3,2,3,5,5,1,5,3,5,4,4,2,3,4,2,2,5,1,3,2,4,3,5,4,1,1,2,2,2,2,1,1,1,1,1,2,8,1,3,3,5,1,4,3,1,1,1,1,4,3,4,4,5,5,2,5,3,3,3,4,4,2,take cold showers to stay cool,4,4,4,4,3,4,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,5,1,5,1,1,1,4,3,2,try not to freak out until is up and running again,4,4,4,4,4,4,4,2,4,4,4,4,,,,,,,,,,,,,1,1,4,2,1,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2,3,2,5,5,1,1,0,1,0,0,0,,1,2,5,5,3,5,1,3,3,3,3,2,3,1,4,4,4,4,4,3,4,4,4,4,4,4,1,0,0,0,0,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,1,,1,,1,1,1,1,1,1,1,1,1,1954,2,2,0,0,0,0,1,0,,3,3,2,"I don't know, sorry.",,55+,4,2
3355,85250,3,5,5,5,3,4,5,5,4,2,3,1,5,3,5,5,5,5,5,5,5,4,5,5,5,5,4,4,3,2,4,4,4,4,3,4,3,10,1,1,5,1,4,4,5,3,3,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,4,5,5,5,5,4,5,5,5,Travel ,3,1,2,3,2,2,2,3,2,2,2,3,5,2,4,2,5,5,5,5,5,5,5,5,Travel or go on vacation ,2,2,4,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,5,250,,1,1,,,,,,,3,3,2,2,5,5,4,4,4,3,3,4,5,5,4,3,4,4,4,4,2,4,3,4,2,0,1,0,0,1,1,0,,5,4,5,5,2,2,3,4,4,5,4,2,3,4,1,3,2,3,3,3,1,1,1,1,2,1,0,1,0,0,0,,2,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,0,0,0,0,,2,,1,,1,1,4,,2,,0,0,0,1,0,0,0,2,2,1996,1,1,0,0,0,0,1,0,,6,1,6,More safety and healthy measures ,Maricopa,18-34,1,8
3356,48439,23,5,3,5,4,3,3,3,1,4,5,5,1,4,1,1,2,1,2,4,4,4,3,3,3,3,2,1,2,3,1,3,2,2,1,1,3,9,1,4,4,2,2,1,4,1,1,4,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,2,5,1,1,1,3,3,1,"No, just try to stay warm ",1,1,4,4,4,4,3,4,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,4,5,1,1,1,5,4,2,"No, have generator ",1,4,4,4,3,4,4,2,4,2,4,4,,,,,,,,,,,,,2,3,1,1,1,4,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,5,1,4,2,1,0,0,0,0,0,1,,5,3,4,2,3,5,1,4,4,4,4,2,3,1,4,1,4,1,4,3,1,3,2,2,3,4,1,0,0,0,0,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,1,,2,,0,0,0,0,0,1,1,2,2,1957,2,1,0,0,1,0,0,0,,6,1,6,No comments ,,55+,2,3
3357,38622,25,3,4,5,3,3,3,3,2,4,3,2,1,4,2,5,4,1,4,4,4,4,3,4,4,3,2,4,2,2,1,2,2,2,2,2,3,10,1,3,5,3,1,4,4,1,1,1,1,3,2,2,3,3,3,3,5,1,1,1,3,4,3,None ,4,4,4,4,4,4,4,4,2,4,2,4,1,5,3,3,3,3,5,1,1,1,3,3,1,None ,4,4,4,4,4,4,4,4,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,1,2,4,4,4,4,0,0,0,0,0,0,0,"Go to the doctor, and go to church ",3,3,4,4,2,4,2,3,1,4,4,4,3,2,1,4,4,4,4,2,4,4,4,4,4,4,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,2,,3,,1,,0,0,0,0,0,0,1,0,0,1959,2,2,0,0,1,0,0,0,,1,3,2,Nothing ,,55+,1,6
3358,89512,29,5,4,5,5,3,3,5,5,3,1,3,3,3,3,5,5,3,3,5,5,4,5,5,5,3,1,1,1,1,4,4,1,1,1,1,,,2,3,5,3,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,5,1,2,3,1,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,2,5,3,5,5,1,0,0,0,0,1,1,,5,5,5,5,5,5,5,5,5,5,5,1,3,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,,4,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,,,,,,2,,3,,1,,0,0,0,0,1,0,2,1,0,1948,2,2,0,1,0,0,0,0,,6,1,11,None ,,55+,3,8
3359,65706,26,5,4,4,4,5,3,4,1,4,1,4,5,4,4,5,4,1,4,4,5,4,5,4,4,1,4,4,3,3,3,3,1,1,1,1,2,7,1,4,5,5,2,4,4,4,1,1,1,1,3,3,2,5,4,4,4,4,4,2,5,5,5,Not much one can do but stick it out sit in your car cool.off wait for power to come on ,2,2,2,4,4,4,2,1,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,3,1,5,5,4,4,4,4,4,Have more supplies on hand like clean water medical supplies and shelf life food,3,1,1,1,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,4,1,3,1,2,1,1,1,1,3,1,1,1,3,3,3,5,5,5,5,2,5,5,5,5,1,1,0,0,0,1,0,,4,1,2,5,5,5,1,1,1,4,4,1,3,2,4,1,1,3,1,3,1,3,3,2,3,2,0,0,0,0,1,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,,1,,2,,0,0,0,0,0,0,1,2,2,1952,2,2,0,0,0,0,1,0,,2,1,3,We have emergency management in charge we have seversl.storm shelters neighbor has basement ,,55+,1,4
3360,75104,45,4,4,4,4,4,5,4,2,2,4,4,4,1,5,5,5,5,5,5,5,4,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,9,1,1,5,1,2,4,3,1,1,2,1,3,2,2,2,5,3,1,5,1,1,1,5,5,5,Cope with it as best as I can.,1,1,2,1,4,3,1,1,2,1,2,1,1,4,2,5,4,2,5,3,4,2,4,4,4,Cope with it as best as we can.,1,1,2,1,4,3,1,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,0,20,,1,2,,,,,,,6,6,3,1,4,1,1,3,3,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,0,1,0,0,0,1,1,,2,2,3,2,2,2,2,2,2,2,2,1,2,3,4,1,1,3,3,3,1,3,2,2,3,1,1,1,1,0,0,,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,3,,1,,0,2,0,1,2,1,0,4,4,1964,2,2,0,0,1,0,0,0,,7,1,7,Nothing ,,55+,4,7
