ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_cold_impact_wlb,cold_imp_1,cold_imp_2,cold_imp_3,cold_imp_4,cold_imp_5,ext_cold_cope,ext_cold_likely_repeat,ext_cold_affect,ext_cold_lkly_normal_business,ext_cold_lkly_stay_home,ext_cold_lkly_seek_shelter,ext_cold_lkly_social_connection,ext_cold_lkly_leave_town,ext_cold_lkly_supplies,ext_cold_lkly_follow_officials,ext_cold_lkly_comm_supports,ext_cold_indoor_restaurant,ext_cold_takeout_pickup,ext_cold_food_delivery,ext_cold_public_indoors,ext_cold_wfh,ext_cold_commute,ext_cold_car_travel,ext_cold_transit_use,ext_cold_stay_home,ext_cold_stay_family_friends,ext_cold_check_family_friends,ext_cold_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
2160,18,4,1.009445941,0,42345,0,1,0,2,0,1,0,0,0,2,3,3,5,4,3,1,1,3,4,3,2,2,1,1,1,2,2,2,2,4,3,4,-0.420883058,-0.455627549,-0.040160672,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2161,46,4,0.000479156,0,84790,0,1,0,3,0,0,1,0,0,2,6,3,3,3,3,3,3,3,3,3,2,2,2,4,2,2,2,2,2,2,2,3,-0.835053103,0.202324118,-1.052379755,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,1,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2166,23,4,0.310279069,0,49503,1,0,0,2,0,1,0,0,0,2,5,2,4,4,2,2,3,3,4,3,2,2,2,4,2,2,2,2,2,4,3,4,-0.057249695,-0.855720553,-1.143547499,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,1,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
2169,36,4,1.734640961,0,45202,1,0,0,2,0,1,0,0,0,2,2,3,5,5,1,1,1,4,5,1,1,2,2,4,2,2,2,2,2,4,2,4,1.272209659,-1.176677386,0.385453968,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
2172,14,4,0.152485879,0,62901,0,1,0,3,0,0,1,0,0,2,5,5,3,5,4,2,1,5,5,3,2,2,2,1,2,2,2,2,2,1,2,4,1.560618075,-1.120793339,-1.458860934,0,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,1,0,0,1,1,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
2173,49,4,0.065248943,0,98373,0,1,0,5,0,0,0,0,1,3,4,4,3,4,5,4,4,5,5,5,1,1,1,1,2,2,1,1,2,3,3,3,-0.64876646,0.810382418,0.220455336,0,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
2175,51,2,1.223560933,0,53154,0,1,0,3,0,0,1,0,0,2,5,4,2,5,1,1,1,3,4,4,1,2,3,1,3,2,1,2,2,4,3,4,0.773753983,-1.734702697,0.037844126,1,0,1,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
2176,36,4,3.290091801,0,45123,0,1,0,2,0,1,0,0,0,3,4,3,4,5,3,3,2,5,5,3,1,3,1,1,2,2,2,2,3,4,2,3,-0.885124107,0.178032134,1.022686692,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2177,45,4,1.613019472,0,76888,0,0,1,2,0,1,0,0,0,3,2,3,4,3,1,2,1,3,4,4,2,1,2,4,2,2,2,2,2,3,3,3,1.118086539,-0.572732554,-1.235050704,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2179,49,4,0.063667897,0,98686,0,1,0,2,0,1,0,0,0,1,3,3,3,4,2,3,2,5,5,4,2,2,2,4,2,2,2,2,2,3,2,3,0.507909421,0.934816698,0.108438036,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
2180,39,2,0.203568912,0,15215,0,1,0,3,0,0,1,0,0,2,3,0,4,2,2,4,2,4,4,4,3,1,1,2,2,2,2,2,1,2,2,2,0.404567567,0.017791466,0.529007122,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
2182,7,2,0.128871037,0,6611,0,1,0,2,0,1,0,0,0,3,5,4,4,4,1,1,1,4,4,2,3,1,3,2,3,3,2,1,3,2,2,3,0.494555054,-0.403822515,-0.324731631,1,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
2183,3,4,0.004736576,1,85032,0,1,0,1,1,0,0,0,0,2,4,1,5,4,1,1,1,1,5,5,2,2,3,4,2,2,2,2,2,4,2,2,1.393078225,1.112338881,-0.344671333,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
2184,26,2,0.758096977,0,64118,0,1,0,3,0,0,1,0,0,4,2,2,2,4,2,4,2,4,4,4,1,1,3,4,3,1,3,1,3,1,2,3,-0.122392527,-0.010003529,-0.471229403,1,0,1,0,3,0,0,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
2188,15,4,0.195716831,0,46016,0,1,0,1,1,0,0,0,0,2,3,0,4,4,2,2,2,4,4,2,2,2,2,3,2,2,2,2,2,4,3,4,-0.751879092,-0.968021051,0.339941406,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,1,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
2193,51,4,0.260825354,0,54302,0,1,0,4,0,0,0,1,0,2,5,3,5,1,1,1,4,4,1,4,2,2,2,3,2,2,2,2,2,3,3,3,1.010337431,0.933864003,0.560312583,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
2196,36,4,0.507257844,0,44053,0,1,0,2,0,1,0,0,0,3,4,3,4,4,4,5,4,5,5,4,1,3,3,1,2,2,1,2,3,2,2,2,0.999777076,1.390897187,0.719030836,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2199,37,4,10.87824252,0,73071,0,1,0,1,1,0,0,0,0,1,5,5,5,5,3,3,2,5,5,5,2,2,3,1,3,2,2,2,3,4,2,3,-0.098367615,-0.813436464,-0.026426003,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,3
2201,44,4,0.950756779,0,38261,0,1,0,2,0,1,0,0,0,3,3,4,5,5,1,5,5,4,4,3,1,2,2,4,2,2,1,2,2,4,2,4,0.267521032,-1.128072008,0.579878016,1,0,1,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2202,23,2,5.207120605,0,48126,1,0,0,5,0,0,0,0,1,4,4,4,4,5,4,3,3,5,4,4,2,3,3,2,3,3,3,2,3,4,3,4,-1.29151276,0.085626344,1.552802595,1,0,1,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
2203,49,4,0.004103103,0,98596,0,0,1,1,1,0,0,0,0,1,2,1,5,4,1,1,1,2,3,2,2,2,2,4,2,2,2,2,2,4,3,2,0.374788279,-0.557156506,-0.575942206,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2204,15,4,0.337276019,0,46074,0,1,0,2,0,1,0,0,0,3,4,3,2,4,3,3,2,3,3,3,2,2,2,4,2,2,2,2,2,3,2,4,-0.367249604,0.211872567,-1.533698383,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2207,11,4,0.24121284,0,30066,0,1,0,2,0,1,0,0,0,2,3,3,3,5,1,1,1,4,3,3,2,1,1,4,2,2,1,2,3,4,4,4,-1.233677753,-1.710598446,-1.448187138,1,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
2208,38,4,9.59E-06,0,97501,0,1,0,3,0,0,1,0,0,3,2,3,5,5,2,2,2,4,5,3,2,2,2,4,2,2,2,2,2,4,3,4,0.616844815,-2.501901792,0.63671562,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
2210,21,2,0.266132015,0,21212,1,0,0,2,0,1,0,0,0,2,6,3,4,5,3,2,3,5,3,4,1,2,2,4,3,1,2,1,3,4,2,1,-0.364362579,0.421498812,-1.4509389,1,0,0,1,4,1,1,0,1,0,2,0,2,0,1,2,0,1,2,0,0,0,1,0,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,0,0,0,1,4
2213,22,2,0.727623251,0,2125,1,0,0,4,0,0,0,1,0,4,3,4,1,5,1,1,1,5,5,5,1,1,2,4,2,2,2,1,3,1,2,1,0.834692208,0.387129523,-0.429742345,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
2214,6,4,2.90E-05,0,80110,0,1,0,2,0,1,0,0,0,3,4,3,4,4,2,4,2,3,2,2,1,1,3,3,3,2,2,2,3,3,2,3,0.380190059,-0.411343754,-0.097771526,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,0,0,0,1,4
2216,32,4,0.00043405,0,87401,0,1,0,5,0,0,0,0,1,3,2,2,4,3,3,3,4,5,5,5,2,2,2,3,2,2,2,2,3,3,2,2,-1.442351001,0.743207683,0.029163914,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
2219,44,3,0.855970555,0,37191,0,0,1,4,0,0,0,1,0,4,5,5,3,5,5,5,5,5,3,4,1,2,2,3,2,2,2,2,2,2,2,2,0.566852554,1.303161305,1.060393695,1,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2220,10,4,3.937776171,0,32571,0,1,0,2,0,1,0,0,0,2,5,4,3,5,2,2,1,4,4,4,1,3,2,4,2,2,1,2,3,4,2,4,0.209898615,-0.060091526,-0.505275192,1,0,0,1,4,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2221,45,4,0.196871732,1,77503,0,1,0,4,0,0,0,1,0,3,5,5,1,5,3,3,1,5,5,3,2,2,2,1,2,2,1,2,2,4,3,4,0.270339415,-0.310380008,-0.6808064,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
2223,24,4,1.52697769,0,55811,0,1,0,2,0,1,0,0,0,1,4,2,4,3,1,1,1,5,3,3,2,2,2,4,2,2,2,2,2,4,3,4,-0.003127339,-0.338049366,0.215644448,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,3
2225,45,4,0.21383748,1,77073,0,1,0,5,0,0,0,0,1,4,3,3,3,4,3,4,4,4,4,3,1,1,1,1,2,2,1,2,3,1,2,4,0.658503743,-1.231655892,-0.797494753,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2229,48,4,1.775532983,0,24293,0,1,0,5,0,0,0,0,1,3,5,5,2,5,4,5,1,5,5,4,1,2,3,4,2,2,2,3,3,2,2,3,1.203443891,-1.486437563,-0.202140762,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,1,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2230,14,2,0.134536221,0,62450,0,1,0,5,0,0,0,0,1,2,6,2,4,5,3,3,1,5,5,3,1,1,2,4,2,2,2,3,3,3,2,4,0.195668469,-0.139440394,-0.248007193,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2231,14,2,0.695192217,0,60619,0,1,0,3,0,0,1,0,0,3,4,5,4,4,4,4,4,4,4,4,2,2,2,4,2,2,2,2,2,4,2,4,-1.003185253,0.935169646,-0.660147275,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,3
2232,28,4,0.259506954,0,68112,0,1,0,1,1,0,0,0,0,3,4,2,4,4,1,1,1,4,4,3,2,2,2,1,2,2,1,1,3,4,2,3,0.176795878,-0.422740244,0.163188455,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,0,1,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,3
2233,30,1,2.449942901,0,3824,0,1,0,3,0,0,1,0,0,2,4,3,3,3,2,2,2,5,4,4,1,2,2,1,3,2,2,2,2,4,3,3,0.042828929,1.278560851,0.057083351,1,1,0,0,2,1,1,0,0,0,2,0,5,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,0,1
2235,14,4,0.192073999,0,60619,0,1,0,3,0,0,1,0,0,2,4,4,2,5,2,2,2,5,5,4,1,1,1,1,2,2,2,1,3,1,2,4,-0.38095551,-0.180904809,0.567573647,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,3
2236,33,2,3.224800548,0,10128,1,0,0,3,0,0,1,0,0,3,4,4,2,4,3,3,4,4,4,4,2,2,2,2,2,2,2,1,3,3,3,2,0.49457445,0.667166483,-0.01277231,1,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
2237,39,4,0.927081116,0,15132,1,0,0,3,0,0,1,0,0,2,5,2,3,5,2,3,1,5,4,3,2,2,2,4,2,2,2,1,3,3,3,4,0.459539601,-1.819171574,-0.277523042,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,1,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
2239,10,4,0.251364936,0,32221,0,1,0,3,0,0,1,0,0,3,3,3,4,5,3,4,1,5,5,4,3,1,2,2,3,2,1,3,3,2,2,4,-0.569335335,-0.193771353,0.334906305,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
2241,11,2,1.285118685,0,30817,0,0,1,2,0,1,0,0,0,1,4,3,5,4,1,1,1,5,5,5,2,2,2,4,3,2,2,2,2,1,2,3,1.140789493,0.370388505,0.828303785,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2242,5,4,2.90E-05,1,91722,1,0,0,1,1,0,0,0,0,2,1,0,5,5,1,1,1,1,3,3,2,2,2,4,2,2,2,2,3,3,3,4,1.530726255,-2.422684023,1.326539886,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,0,1,4
2244,26,4,0.711969987,0,64744,0,0,1,1,1,0,0,0,0,3,4,3,2,5,1,1,1,4,3,1,2,2,3,4,2,2,2,2,3,4,2,4,-1.95900662,-0.326345027,-1.694923289,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2245,20,4,0.696681183,0,4401,0,1,0,2,0,1,0,0,0,2,5,1,4,4,2,1,1,5,5,5,2,2,2,4,2,2,2,2,2,4,2,2,1.315338316,0.78717213,0.916356431,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2246,39,4,0.494296851,0,17020,0,1,0,2,0,1,0,0,0,2,4,3,3,3,3,3,3,4,3,3,1,1,1,1,3,1,3,1,3,2,2,1,-0.675051503,0.009855204,-1.378854799,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
2247,45,2,1.095667856,1,76006,1,0,0,2,0,1,0,0,0,2,2,3,4,4,4,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,-1.782400546,-0.433098265,-0.486154644,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
2248,34,4,0.413106636,0,27040,0,1,0,3,0,0,1,0,0,3,4,4,3,4,2,2,2,4,4,4,2,2,2,4,2,2,2,2,2,4,3,4,0.694685858,0.544174273,0.960279119,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
2249,15,4,0.418924904,0,46901,0,1,0,1,1,0,0,0,0,1,5,3,4,5,1,1,1,3,4,1,1,1,2,4,2,2,1,2,3,4,2,4,0.45485769,-0.823387168,0.227131592,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2251,51,4,0.151820005,0,53555,0,1,0,1,1,0,0,0,0,2,4,2,2,5,2,2,2,3,4,3,1,1,2,2,2,2,2,2,3,4,3,3,-0.021556334,-0.42431579,0.06132215,0,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2252,24,4,0.51797952,0,56425,0,1,0,1,1,0,0,0,0,1,5,2,4,4,1,1,1,3,4,1,2,2,2,4,2,2,2,2,2,4,2,4,0.00240447,-0.955140027,0.012845548,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
2254,7,4,0.340058495,0,6405,0,1,0,4,0,0,0,1,0,2,5,5,5,5,3,3,3,5,5,4,2,2,2,4,2,2,2,2,3,3,2,3,1.181220065,-0.696518809,0.354385665,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,0,2
2258,48,2,0.814342895,0,23523,0,1,0,4,0,0,0,1,0,4,3,5,1,3,4,3,1,4,3,4,3,3,3,2,2,2,3,3,2,4,2,4,-0.44189354,-0.523672238,0.808534594,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
2261,3,4,0.038948414,1,85041,0,1,0,2,0,1,0,0,0,2,4,2,4,5,2,2,1,4,5,5,2,2,3,4,2,2,2,2,3,4,2,3,-1.252823845,-1.491333912,0.607299821,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,1,1,0,0,0,1,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
2263,14,2,1.355399601,0,60637,1,0,0,2,0,1,0,0,0,2,5,3,5,5,5,4,4,5,4,4,3,3,3,2,3,3,1,1,1,1,1,1,0.781097635,1.370105223,0.516297497,0,0,1,0,3,0,0,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,3,0,0,0,1,4
2264,50,4,0.090110644,0,25705,0,1,0,3,0,0,1,0,0,3,5,4,2,5,2,1,1,4,4,2,1,1,3,3,2,2,1,1,2,4,2,4,-1.867289081,-1.13026969,0.35471819,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,0,0,1,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2265,26,2,0.505522002,0,64772,0,1,0,4,0,0,0,1,0,3,4,3,2,4,4,4,2,4,4,5,1,1,3,2,3,1,1,1,3,2,2,2,0.663828788,-0.62478315,-0.162813949,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
2270,13,4,43.87478752,0,83401,0,1,0,4,0,0,0,1,0,3,4,3,4,5,1,3,2,4,3,3,2,1,1,4,2,2,2,2,2,3,4,4,-1.274593782,-1.581761818,-1.286753992,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2271,19,2,0.978888931,0,70586,0,1,0,1,1,0,0,0,0,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,-0.849085224,0.243209007,-1.040977825,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
2272,11,4,0.164779496,0,30064,0,1,0,2,0,1,0,0,0,2,4,3,2,5,1,1,2,5,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1.193094598,-0.977333865,-0.259091768,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
2273,23,4,0.65794222,0,48858,0,1,0,2,0,1,0,0,0,1,3,0,5,5,1,1,1,5,5,3,2,2,2,4,2,2,2,2,2,1,4,1,0.885690063,-0.524930909,-0.289558958,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
2274,15,4,1.644406168,0,46143,0,1,0,3,0,0,1,0,0,2,3,3,3,5,2,2,2,4,4,3,1,1,1,1,1,1,2,1,3,1,2,1,-0.673128665,-0.193791173,-0.85574394,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
2275,23,4,0.465906161,0,49349,0,0,1,2,0,1,0,0,0,2,4,1,4,4,1,4,1,3,4,3,2,2,2,4,2,2,2,2,2,3,3,4,0.401109326,-0.266968587,0.249879582,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
